1979-01-16,47,76.1921,134.000
1979-02-16,73,116.118,161.000
1979-03-16,172,173.753,199.000
1979-04-16,161,191.404,225.000
1979-05-16,269,223.617,262.000
1979-06-16,65,184.705,102.000
1979-07-16,20,128.157,27.000
1979-08-16,5,86.6016,9.000
1979-09-16,9,58.7625,6.000
1979-10-16,37,44.3359,9.000
1979-11-16,82,41.1567,47.000
1979-12-16,85,67.4031,188.000
1980-01-16,240,125.885,231.000
1980-02-16,313,188.42,285.000
1980-03-16,163,278.895,370.000
1980-04-16,196,207.474,246.000
1980-05-16,201,178.962,183.000
1980-06-16,102,129.367,61.000
1980-07-16,45,98.99,18.000
1980-08-16,6,72.2038,7.000
1980-09-16,4,51.0664,3.000
1980-10-16,8,40.0131,7.000
1980-11-16,11,29.3739,13.000
1980-12-16,65,29.4646,34.000
1981-01-16,132,39.8284,83.000
1981-02-16,163,79.4039,124.000
1981-03-16,146,151.685,185.000
1981-04-16,159,173.294,221.000
1981-05-16,125,166.443,158.000
1981-06-16,42,120.758,57.000
1981-07-16,11,90.7267,15.000
1981-08-16,2,65.5307,6.000
1981-09-16,1,46.4332,2.000
1981-10-16,20,36.4397,5.000
1981-11-16,262,68.6912,147.000
1981-12-16,369,239.273,430.000
1982-01-16,105,288.205,430.000
1982-02-16,274,214.75,313.000
1982-03-16,198,287.764,398.000
1982-04-16,261,248.088,271.000
1982-05-16,302,282.826,378.000
1982-06-16,158,235.435,174.000
1982-07-16,51,163.319,48.000
1982-08-16,11,107.87,12.000
1982-09-16,6,72.4183,8.000
1982-10-16,46,53.2508,17.000
1982-11-16,55,45.5418,74.000
1982-12-16,156,90.7354,306.000
1983-01-16,231,161.125,280.000
1983-02-16,285,242.514,482.000
1983-03-16,515,432.282,515.000
1983-04-16,271,361.253,455.000
1983-05-16,560,311.865,392.000
1983-06-16,514,358.89,491.000
1983-07-16,248,295.169,208.000
1983-08-16,77,186.033,29.000
1983-09-16,33,114.283,17.000
1983-10-16,21,80.9863,52.000
1983-11-16,144,85.7483,262.000
1983-12-16,306,190.822,369.000
1984-01-16,163,217.331,340.000
1984-02-16,114,165.685,272.000
1984-03-16,172,168.77,196.000
1984-04-16,165,172.132,207.000
1984-05-16,262,183.782,186.000
1984-06-16,116,168.503,94.000
1984-07-16,66,128.537,33.000
1984-08-16,15,89.2952,9.000
1984-09-16,17,61.3924,7.000
1984-10-16,14,46.1323,12.000
1984-11-16,147,45.1529,66.000
1984-12-16,72,88.9759,275.000
1985-01-16,51,96.6418,154.000
1985-02-16,61,78.4739,124.000
1985-03-16,77,81.5163,125.000
1985-04-16,207,90.3185,118.000
1985-05-16,123,118.827,123.000
1985-06-16,54,100.815,42.000
1985-07-16,14,82.6307,14.000
1985-08-16,8,61.9986,5.000
1985-09-16,8,45.0079,2.000
1985-10-16,12,38.8987,6.000
1985-11-16,12,34.5369,20.000
1985-12-16,34,41.7856,94.000
1986-01-16,152,65.3351,126.000
1986-02-16,500,214.03,293.000
1986-03-16,357,373.736,481.000
1986-04-16,190,303.001,308.000
1986-05-16,194,248.072,313.000
1986-06-16,91,191.474,106.000
1986-07-16,23,135.065,37.000
1986-08-16,9,90.3118,9.000
1986-09-16,12,60.9215,7.000
1986-10-16,17,46.6037,12.000
1986-11-16,13,37.316,34.000
1986-12-16,21,33.2182,56.000
1987-01-16,46,30.744,62.000
1987-02-16,108,42.2624,73.000
1987-03-16,238,114.834,170.000
1987-04-16,207,155.659,190.000
1987-05-16,158,163.493,158.000
1987-06-16,47,118.973,54.000
1987-07-16,13,86.997,15.000
1987-08-16,12,61.7835,3.000
1987-09-16,0,43.673,1.000
1987-10-16,3,34.0328,4.000
1987-11-16,10,25.6257,11.000
1987-12-16,195,26.3257,21.000
1988-01-16,104,38.2753,81.000
