1979-01-16,45,119.815,72.000
1979-02-16,39,115.237,91.000
1979-03-16,91,154.633,139.000
1979-04-16,122,115.576,146.000
1979-05-16,260,147.827,247.000
1979-06-16,96,178.058,313.000
1979-07-16,13,59.7568,59.000
1979-08-16,4,32.3624,8.000
1979-09-16,1,22.0331,6.000
1979-10-16,10,17.8278,9.000
1979-11-16,17,15.552,17.000
1979-12-16,19,17.7713,21.000
1980-01-16,243,243.387,243.000
1980-02-16,157,198.361,128.000
1980-03-16,96,139.931,127.000
1980-04-16,134,73.1898,106.000
1980-05-16,202,106.078,146.000
1980-06-16,177,136.287,124.000
1980-07-16,70,90.112,70.000
1980-08-16,7,37.1522,17.000
1980-09-16,3,23.8851,7.000
1980-10-16,2,18.5207,11.000
1980-11-16,4,15.2514,16.000
1980-12-16,6,15.1124,16.000
1981-01-16,15,15.334,18.000
1981-02-16,26,30.3018,25.000
1981-03-16,44,70.3009,57.000
1981-04-16,111,83.6461,118.000
1981-05-16,126,100.593,142.000
1981-06-16,34,50.9171,34.000
1981-07-16,1,31.3762,6.000
1981-08-16,0,21.7748,2.000
1981-09-16,0,16.3719,2.000
1981-10-16,6,15.0451,4.000
1981-11-16,77,37.0217,63.000
1981-12-16,128,137.211,128.000
1982-01-16,89,181.558,92.000
1982-02-16,202,229.777,164.000
1982-03-16,149,184.114,161.000
1982-04-16,293,252.784,311.000
1982-05-16,306,204.523,327.000
1982-06-16,192,166.06,235.000
1982-07-16,66,65.8,66.000
1982-08-16,18,34.4304,17.000
1982-09-16,20,23.1283,6.000
1982-10-16,66,22.181,17.000
1982-11-16,63,82.0274,77.000
1982-12-16,103,182.781,162.000
1983-01-16,92,160.461,89.000
1983-02-16,135,189.995,126.000
1983-03-16,248,280.05,248.000
1983-04-16,137,127.393,160.000
1983-05-16,315,146.117,223.000
1983-06-16,401,255.01,401.000
1983-07-16,223,198.18,193.000
1983-08-16,41,58.8661,29.000
1983-09-16,24,32.544,24.000
1983-10-16,17,26.7775,38.000
1983-11-16,162,111.311,162.000
1983-12-16,194,231.079,194.000
1984-01-16,91,120.654,73.000
1984-02-16,63,76.3974,63.000
